  index	           x	       x_err	           y	       y_err	        dist	    dist_err
   8197	-690.99193948	  1.71390612	299.67663231	  1.90145617	753.17973809	  1.66718725
   8198	-681.44895958	  5.22197772	297.54299583	  2.98245385	743.58693982	  4.37560205
   8199	-666.96365491	  3.92290657	298.70809332	  2.19238236	730.80540522	  3.27069213
   8200	-657.48388703	  2.24978427	297.73213652	  2.45548662	721.75920906	  2.05472561
   8201	-645.90959834	  4.10304972	302.84783459	  2.58205484	713.39375119	  2.97958416
   8202	-640.67007266	  2.06867875	298.81103168	  1.67983078	706.92964068	  1.93882375
   8203	-633.97083675	  1.65251520	295.62698528	  1.45308596	699.51101695	  1.87502080
   8204	-622.14829675	  3.93683245	295.62301417	  3.62835918	688.82172391	  3.84265047
   8205	-623.45942171	  1.55504629	303.17416187	  3.05784908	693.27068909	  1.93473646
   8206	-617.81782218	  3.53378052	297.78620607	  2.72945429	685.84336643	  3.78155732
   8207	-609.92929401	  1.92994599	299.29564736	  2.22793479	679.41009260	  1.49755492
   8208	-610.50043198	  3.37555736	304.97399455	  2.20968680	682.43930429	  3.57601242
   8209	-615.82532167	  1.98492706	294.21802740	  6.75087500	682.52369097	  3.99999533
   8210	-614.41517548	  2.94263812	294.11872506	  3.31817877	681.19418375	  2.44657754
   8211	-612.18387812	  1.52682024	291.43283970	  2.07117775	678.01620742	  1.68644974
   8212	-613.34963576	  2.56433128	289.79022247	  1.87688501	678.36509724	  2.65369002
   8213	-604.58738121	  1.69340673	286.88160227	  1.55730196	669.20042915	  1.74174547
   8214	-599.70366691	  3.72047527	288.96867221	  2.28844611	665.70006299	  3.14430916
   8215	-603.02224800	  3.51823193	279.33317156	  3.15731752	664.58569640	  3.32431484
   8216	-605.13331532	  2.65386831	283.28317440	  2.67284901	668.16647440	  1.85360054
   8217	-607.79217583	  1.27031249	279.66223087	  1.91182204	669.04766227	  1.66935352
   8218	-608.30792642	  1.74126172	288.43050966	  2.28305049	673.22678028	  2.15380531
   8219	-601.05408340	  3.71939212	287.06943529	  4.62477091	666.09468353	  5.28836532
   8220	-592.03019106	  2.81165977	278.75037228	  3.67574516	654.38177948	  2.72404016
   8221	-584.89352327	  3.05562791	293.30038643	  5.43984377	654.34023717	  1.82565583
   8222	-583.46135337	  3.81064446	297.73231613	  2.84182076	655.03789469	  4.43130061
   8223	-573.99220231	  1.24504576	302.96910114	  4.01375021	649.05198976	  2.54940599
   8224	-574.98398487	  1.80227909	309.13612451	  2.73399226	652.82330389	  2.04527717
   8225	-570.90593067	  1.45244670	309.35594229	  1.49980483	649.33551291	  1.55929153
   8226	-571.07053664	  1.59836855	298.42778440	  3.97152845	644.35653703	  1.91867848
   8227	-581.90862988	  4.16197392	298.83496119	  1.50156713	654.15919958	  3.91227419
   8228	-592.06717266	  2.66253407	299.66078201	  2.23656040	663.58808752	  1.75003086
   8229	-595.01891985	  1.85147765	298.33749171	  2.13735188	665.62547812	  1.86897011
   8230	-601.58275557	  2.58480347	292.44343394	  1.45377270	668.90156952	  2.11159069
   8231	-593.61185486	  2.49262806	282.45540741	  3.85814323	657.39097284	  3.78136294
   8232	-597.19129892	  3.16604474	281.22780335	  1.49608820	660.09984383	  2.64257020
   8233	-598.74712915	  2.83464533	284.68404680	  2.12015923	662.98726671	  1.88298532
   8234	-603.60604693	  2.81413564	279.79743386	  3.67762410	665.31651165	  1.49916457
   8235	-602.31789233	  2.44905923	274.54653292	  2.46587037	661.94600153	  1.48715464
   8236	-607.26864153	  1.36820107	263.62065734	  2.62634327	662.02416689	  1.95603258
   8237	-610.69726109	  1.95905291	263.54685514	  4.58963964	665.15142419	  2.56420386
   8238	-616.92009270	  1.65879811	262.11085138	  2.56192552	670.29848751	  1.32359547
   8239	-619.52273416	  2.50082914	260.25344907	  3.23934645	671.97265362	  3.12669039
   8240	-618.70105530	  5.18787134	260.57835734	  2.68575062	671.33686897	  5.74558723
   8241	-619.27547506	  4.23033408	257.61988781	  2.12048750	670.73056322	  3.60892832
   8242	-624.08271328	  1.85186032	252.74898563	  2.37170269	673.32409435	  2.23630926
   8243	-620.56412248	  3.05377787	253.99508394	  3.10284399	670.53818779	  3.29009006
   8244	-622.14318379	  2.92106315	252.20180697	  1.70503233	671.32094461	  2.74256095
   8245	-619.76077213	  2.15484041	249.41797741	  2.30615743	668.06836628	  2.71326300
   8246	-617.08289922	  2.19203401	239.10355183	  3.64839836	661.79845883	  1.65188482
   8247	-616.18482801	  1.97678881	228.84877145	  5.62181144	657.33323100	  2.00956057
   8248	-619.30791231	  2.13719712	229.22804486	  2.98534312	660.37444033	  2.62016276
   8249	-621.82250617	  1.12871046	231.97553745	  2.33308007	663.68746058	  1.24542327
   8250	-624.85406245	  2.87952346	237.12062068	  3.31688329	668.33857681	  3.41001860
   8251	-637.64528281	  6.33515879	252.45508179	  6.26914298	685.81251558	  8.10585474
   8252	-649.07514697	  2.91785730	253.68994188	  3.29551727	696.89837584	  3.02673094
   8253	-652.12854705	  2.54478789	247.64277366	  2.27083180	697.57124076	  2.14054066
   8254	-653.40578831	  1.92859320	248.17699012	  4.39560958	698.96026933	  2.91982535
   8255	-646.61573878	  2.03986690	241.26419443	  1.98202844	690.16163504	  2.30914772
   8256	-647.49784505	  1.82299225	245.18930457	  1.81611681	692.36939675	  1.57938287
   8257	-644.92454668	  2.30799418	246.94323611	  3.75739189	690.59769028	  1.70522554
   8258	-647.91724022	  2.07874184	247.74575523	  3.34503503	693.67427619	  2.49366875
   8259	-641.64921412	  2.90386486	247.87010618	  3.64931338	687.87457132	  1.90461831
   8260	-648.86801245	  3.57373115	246.98129452	  2.28919974	694.29037781	  2.88802666
   8261	-658.69442685	  4.49799580	235.81110580	  3.13451107	699.64575753	  3.33116969
   8262	-661.37741655	  2.96176871	233.82328986	  1.96843319	701.49547580	  3.18782556
   8263	-662.20430932	  2.64929753	236.77033974	  2.78134070	703.26533250	  2.71437014
   8264	-655.35799185	  2.27846724	237.73838018	  5.20470962	697.16546917	  2.49477550
   8265	-659.47366518	  3.74518124	230.00839853	  1.48825985	698.43640628	  3.49372778
   8266	-653.19455283	  2.75328175	231.97554388	  1.49348078	693.16521672	  2.75139551
   8267	-657.55393359	  3.80489610	232.45470436	  1.50046213	697.43643296	  3.39348640
   8268	-667.66656423	  1.95012706	232.24636910	  1.90947140	706.90992103	  1.68213670
   8269	-667.76714594	  2.07417096	241.79081697	  3.87542447	710.20474138	  2.07527912
   8270	-662.11655557	  2.73234647	241.57399055	  1.84943469	704.81260810	  2.52975254
   8271	-654.31554083	  5.31026726	244.56048473	  1.93928315	698.53325996	  4.67997445
   8272	-641.77735303	  2.19920972	247.79846670	  1.50175234	687.95744814	  1.97288860
   8273	-642.39811474	  1.72887969	249.57954135	  0.98956916	689.17849674	  1.50106466
   8274	-630.58207299	  3.38512431	253.13278265	  2.85255583	679.50257719	  2.40835064
   8275	-637.33615905	  3.12001892	249.54134869	  2.68782923	684.45333129	  2.97667069
   8276	-636.28182974	  1.64197311	240.22316985	  1.60946186	680.12102982	  1.55223577
   8277	-644.95143157	  3.55701850	239.96011460	  3.49059570	688.15881790	  2.34172078
   8278	-639.64780716	  2.21868630	246.31181278	  1.38585547	685.43508504	  2.10087470
   8279	-636.06377670	  2.65363244	239.69531744	  2.14994608	679.73037460	  3.04222064
   8280	-638.50727780	  1.65852090	235.93996815	  1.60825960	680.70665211	  1.73301268
   8281	-626.75697576	  4.69583289	237.19889439	  2.41774224	670.14306052	  4.87820881
   8282	-619.11327674	  4.31434246	231.76213458	  2.17904005	661.07296039	  4.56500495
   8283	-601.75199239	  5.84738441	230.69209105	  1.65196932	644.45998502	  5.70524600
   8284	-596.69522684	  3.99819553	225.48684060	  1.71785799	637.88281326	  3.73659876
   8285	-601.97598988	  1.80192915	220.81829539	  2.42452304	641.20268228	  2.01431581
   8286	-604.27133655	  1.79333514	211.17709208	  2.42282450	640.11370593	  1.77257327
   8287	-608.12342542	  2.32837285	211.35134337	  1.94047022	643.80843859	  1.83631126
   8288	-607.44805502	  3.13065579	209.31160045	  1.25379803	642.49979489	  3.14200727
   8289	-606.02637314	  4.80078459	203.71980502	  1.55286333	639.35569029	  4.41408124
   8290	-619.05671001	  3.68242130	199.83493603	  2.24187740	650.51395500	  3.92332192
   8291	-628.34317058	  3.05410565	200.40034237	  2.28855988	659.52927606	  3.33711318
   8292	-634.94739591	  3.36473365	203.18849552	  1.52845173	666.66756996	  3.43060389
   8293	-636.59139617	  2.70123565	200.29040926	  2.16261848	667.35935973	  2.88310411
   8294	-639.68317203	  2.08553966	201.51125231	  1.70842278	670.67499732	  1.91351852
   8295	-644.69927298	  3.41696909	211.84431912	  2.56876612	678.61600925	  3.70868606
   8296	-647.55720371	  2.22414781	212.24997388	  1.85420439	681.45795873	  1.95419429
   8297	-651.38364440	  2.41783865	214.10469056	  1.56991932	685.67087279	  2.28812215
   8298	-649.16862896	  3.60821897	219.77048256	  3.08018241	685.37072451	  2.90698856
   8299	-644.63651029	  2.11148443	223.41300063	  2.86119318	682.25674127	  2.82542725
   8300	-640.28760435	  2.13074536	223.78502837	  2.99944247	678.27525440	  2.04235280
   8301	-634.13127587	  2.57670831	227.93387094	  1.62325737	673.85361251	  2.62827736
   8302	-639.41238160	  1.89441588	224.12216887	  2.54127906	677.55823108	  1.95722360
   8303	-636.36428976	  2.78358756	225.06246264	  3.13849543	674.99488981	  3.48118108
   8304	-636.16044367	  2.31438475	233.72906433	  2.33569586	677.74349218	  1.98903561
   8305	-627.53403179	  2.39703519	233.45265950	  2.27053421	669.55345960	  2.85851640
   8306	-615.41795180	  4.09539520	228.85188071	  1.83760605	656.59278654	  4.30121171
   8307	-611.11958800	  1.59450950	224.34753567	  2.42475746	651.00366885	  1.26990308
   8308	-613.11734741	  3.13093072	221.57953559	  1.63752310	651.93116920	  2.93379004
   8309	-614.07370934	  2.48135647	228.80977152	  2.81789447	655.32391833	  2.25649385
   8310	-607.93591333	  3.01351302	231.54343856	  3.94299622	650.55072152	  2.61263632
   8311	-601.86748125	  2.46508584	241.21593826	  2.10122650	648.40989364	  2.16690833
   8312	-597.36986761	  4.30093539	244.27903929	  3.21435667	645.40089032	  3.08685422
   8313	-594.88080513	  3.02282372	242.37108927	  2.45392047	642.36321936	  3.40159253
   8314	-602.25467154	  2.81268091	256.76490977	  4.80586847	654.71660042	  4.01110388
   8315	-609.51347726	  2.05656382	262.77665075	  2.16230755	663.74841585	  2.27873504
   8316	-612.16543186	  3.18290429	265.73331825	  1.76882656	667.35600240	  3.15247255
   8317	-603.90387349	  4.48175408	272.80985750	  3.00763793	662.68041141	  2.98514557
   8318	-597.73622071	  4.16236370	278.85219935	  1.87738697	659.58279338	  4.30431910
   8319	-596.20715131	  2.31726583	274.56566636	  4.54109984	656.40140583	  3.52960973
   8320	-581.12143762	  7.89862533	276.84250326	  2.26755600	643.71739310	  6.27254324
   8321	-570.84984201	  4.23810452	282.91088165	  2.03311874	637.11763962	  3.36414413
   8322	-568.56284701	  5.19108298	282.98847304	  1.55432378	635.10226703	  4.54538879
   8323	-559.19682638	  3.20387064	285.06257948	  2.81779656	627.66600308	  3.91895388
   8324	-574.17818445	  3.99790838	294.15475450	  1.49990382	645.14622859	  3.49053153
   8325	-582.88236936	  2.98662738	289.87618993	  3.10191944	650.99537190	  1.90515197
   8326	-591.43434173	  1.79800700	282.18544203	  1.76041732	655.30720837	  1.41379660
   8327	-592.07920650	  3.17841652	275.35442323	  2.46363826	652.97943135	  3.44662591
   8328	-587.23170446	  1.81233944	268.69889600	  2.27614009	645.79040408	  1.84141833
   8329	-594.26604281	  3.63792807	269.92169814	  2.25999277	652.70092358	  3.11435676
   8330	-602.13413014	  3.04183932	268.30809730	  2.54145660	659.21467066	  2.54470641
   8331	-601.15678210	  1.90909777	272.16995165	  2.44797997	659.90233981	  2.12094919
   8332	-597.21677377	  1.56317193	268.57162796	  1.20191875	654.82825512	  1.56160940
   8333	-597.72532610	  2.69478341	266.56173851	  3.07259173	654.47643772	  2.83214503
   8334	-593.43555303	  4.24311814	257.87942584	  2.61027361	647.04960579	  4.37939402
   8335	-588.91905344	  3.02545513	265.72320111	  6.76141756	646.11279488	  5.25333629
   8336	-595.47113895	  3.37559048	274.28905970	  2.12234916	655.61074985	  3.28774100
   8337	-590.05667254	  3.03743088	283.93197586	  4.26432519	654.83411566	  1.98372208
   8338	-595.14593307	  2.76333300	289.37004276	  2.86617241	661.77289919	  2.48679351
   8339	-593.79260121	  2.97863746	288.39306707	  2.09126021	660.12769209	  2.21137395
   8340	-591.37661482	  1.98001999	290.39054133	  2.17114498	658.83028319	  2.06381720
   8341	-595.15956426	  2.90073495	294.47160940	  2.10289464	664.02575208	  3.32756316
   8342	-588.09705709	  4.98589867	290.19005030	  2.75624005	655.81140908	  3.50223151
   8343	-597.44349649	  2.23246067	286.56088314	  1.63569056	662.61651945	  1.69668863
   8344	-604.13176482	  2.06244080	281.78310867	  3.07467395	666.62112883	  2.62439991
   8345	-602.82746759	  2.11976139	279.00468986	  2.50393871	664.26734127	  2.05792808
   8346	-607.26730021	  1.87452033	275.06735610	  2.16671643	666.66428085	  1.60294336
   8347	-609.30538226	  2.71501393	279.88096790	  6.07491313	670.52975986	  4.53012803
   8348	-618.78549044	  2.44978760	286.45902866	  4.53201601	681.88384083	  3.90211881
   8349	-617.48401524	  1.79456857	289.78395946	  1.81419780	682.10174942	  2.22878136
   8350	-620.66649884	  1.71870132	280.91642361	  3.81183968	681.28940707	  1.77980413
   8351	-617.67248847	  3.25567147	269.83631051	  2.49529527	674.04722651	  2.84601729
   8352	-618.77522100	  4.71322102	256.17825646	  2.58711174	669.71204537	  4.97564886
   8353	-616.76396890	  2.38860045	256.59349947	  3.02934014	668.01396304	  3.20075024
   8354	-612.55911719	  2.06604773	263.97143082	  3.95948874	667.02917476	  1.27061506
   8355	-609.57415675	  1.62312409	279.35797282	  3.00181525	670.54524265	  1.50085001
   8356	-602.58353043	  5.09574023	282.09375377	  3.47156043	665.35208560	  5.33081045
   8357	-596.62782232	  2.44931303	277.25829432	  1.84215660	657.90648007	  2.31868209
   8358	-596.29003740	  2.03755555	276.35686681	  2.38782506	657.22137429	  2.20114847
   8359	-593.28325812	  1.79543181	285.59141382	  1.58150380	658.44628228	  1.30311139
   8360	-590.44858850	  2.46247976	284.20927533	  2.72662110	655.29349828	  2.89434511
   8361	-591.14273610	  3.09529362	282.44174884	  2.57949172	655.15386241	  3.56750840
   8362	-586.16195753	  4.33671121	272.14776400	  1.86698285	646.26665555	  3.45666434
   8363	-593.36553102	  1.90280841	268.08406221	  1.48421357	651.11817435	  1.63230325
   8364	-592.95196067	  2.78056501	271.06182634	  2.72126630	651.97409231	  3.38543045
   8365	-595.21692988	  1.09742681	282.40945175	  3.28602935	658.82263071	  1.74231255
   8366	-588.07016158	  3.22346524	289.92445355	  1.39002310	655.65745233	  2.88648531
   8367	-588.23750823	  4.06269507	279.11497038	  4.48778613	651.12278216	  2.07389788
   8368	-593.81326621	  2.47250119	280.10362279	  2.97340683	656.56462540	  3.17517107
   8369	-593.49053909	  2.57419503	287.68558781	  2.59283866	659.54448350	  2.90534078
   8370	-595.23669310	  3.34768356	283.13387481	  2.70198922	659.15503451	  2.15872379
   8371	-595.96140532	  1.41838496	282.54222039	  1.94470712	659.54705185	  1.89288949
   8372	-598.33282321	  1.97612232	287.71211135	  2.82716258	663.91772237	  2.36266437
   8373	-591.02732662	  3.02716762	278.60859208	  1.93893318	653.40524502	  3.24921267
   8374	-584.46592035	  2.14735141	276.97118475	  1.87487023	646.77619725	  1.45813617
   8375	-584.09553338	  1.78106369	274.09721758	  2.02229803	645.21486910	  1.38252074
   8376	-589.50439404	  1.98755714	271.36934187	  1.76521474	648.96822695	  2.01422048
   8377	-584.52050272	  2.38366731	270.85245920	  3.03240745	644.23479183	  1.29734782
   8378	-582.04287479	  2.78596227	264.44495476	  1.17296817	639.30161729	  2.76075439
   8379	-581.94356525	  1.64923371	256.85344377	  2.53723985	636.11229933	  1.51819318
   8380	-582.52575968	  1.71047731	254.37242837	  1.74118826	635.64409420	  2.03371141
   8381	-582.06510415	  2.44308714	253.93127661	  1.79275297	635.04540200	  2.72006532
   8382	-573.26896943	  4.01467510	249.29971277	  2.63299030	625.13262531	  4.46196512
   8383	-564.33878191	  2.12104145	250.05841283	  1.83416605	617.26250962	  1.52570994
   8384	-562.98717020	  3.45677796	246.21654200	  3.21764350	614.47769293	  4.07514505
   8385	-552.60522278	  2.18432453	245.04102589	  2.07520575	604.50232031	  1.91287898
   8386	-550.65178070	  2.86853305	246.94467827	  3.33098000	603.49498696	  3.49031999
   8387	-546.58665937	  4.60446577	241.27629183	  1.56359368	597.47485402	  4.32087303
   8388	-535.68768259	  1.91482133	240.85354872	  2.17697520	587.34587374	  2.22611049
   8389	-529.83712268	  2.62551920	240.51144884	  2.03412755	581.87492893	  2.39409836
   8390	-529.27174202	  1.35600304	244.27673526	  1.66718479	582.92547539	  1.48616387
   8391	-531.64784091	  3.06708267	245.71466917	  2.51034970	585.68577020	  3.60732895
   8392	-534.41771777	  2.45483582	250.56492160	  5.25932437	590.26903377	  1.10972653
   8393	-534.32120345	  3.39631482	265.17575401	  1.51012560	596.50707424	  3.23338663
   8394	-534.21995358	  2.76509088	265.27903580	  1.39491686	596.46140736	  2.70309035
   8395	-536.44216038	  2.90044657	266.74374004	  1.61159556	599.10312406	  2.97839707
   8396	-529.81475640	  1.54759816	262.14197144	  2.14980160	591.12253057	  1.80550340
   8397	-532.56590282	  1.55256617	266.93281068	  2.15480956	595.72018725	  2.01951225
   8398	-525.76252421	  3.47926737	260.08536292	  2.57084077	586.57777605	  3.98183844
   8399	-519.61386329	  1.50633521	254.82911932	  1.86524195	578.74063809	  1.21201273
   8400	-516.02289518	  3.51068976	266.46894681	  3.59958615	580.78140738	  1.88859123
   8401	-505.41324192	  2.60346469	269.55194466	  2.16098812	572.80468194	  2.65334224
   8402	-492.31407381	  6.70930585	268.01430549	  3.33744141	560.56689553	  5.07189964
   8403	-488.17046401	  2.32487311	271.65170972	  3.00081287	558.67450983	  1.50176573
   8404	-481.57971248	  3.54439100	254.82812763	  3.35469208	544.84992190	  4.33282556
   8405	-478.32356124	  1.76052940	249.46746754	  2.14743160	539.47432249	  1.61644376
   8406	-478.63564065	  1.71143737	249.64714110	  3.50013958	539.83942725	  2.08430958
   8407	-478.65607325	  1.91151070	257.28842175	  4.20952307	543.44071832	  1.58998494
   8408	-483.48010657	  4.47885679	259.01867769	  3.21870613	548.51204333	  2.94064367
   8409	-481.42148151	  2.84596551	263.04796384	  3.91089801	548.61547035	  2.30964785
   8410	-482.45206790	  1.72064213	266.86769149	  1.78148897	551.34403037	  2.06326735
   8411	-485.08207392	  3.30374629	268.03845142	  2.51321500	554.21348248	  3.72514422
   8412	-485.36938830	  3.37102735	266.48463570	  1.81428153	553.71856333	  2.81286746
   8413	-486.77312605	  1.35572478	261.48385608	  2.93743728	552.56495951	  2.07732525
   8414	-489.53499840	  1.75441195	250.53676303	  2.70880539	549.92620357	  2.18414835
   8415	-499.50543134	  5.27450579	244.21766149	  1.53557712	556.01579346	  4.95559815
   8416	-504.12219227	  1.82074452	241.16883946	  2.97846157	558.84733305	  1.85433572
   8417	-496.75883448	  1.34740208	243.35457968	  2.41425833	553.16903803	  1.56543484
   8418	-502.33496484	  3.38347840	242.09329704	  1.28105877	557.63066484	  3.27292547
   8419	-511.57286271	  2.27074125	246.36446541	  1.98303819	567.80815188	  2.28802109
   8420	-515.56351440	  1.57099115	259.30634462	  3.29813882	577.11090433	  1.36659491
   8421	-513.89500922	  2.21657640	261.36462417	  4.15929044	576.55417475	  2.65400703
   8422	-514.55193809	  1.97765768	262.48713138	  4.65842825	577.65600727	  1.52986395
   8423	-515.62914963	  1.65390558	255.29893740	  1.57329347	575.37215103	  1.75096158
   8424	-516.62771011	  2.77496126	256.84380818	  1.45518101	576.95362141	  2.69617609
   8425	-518.95799296	  2.71138390	253.73822978	  1.64188342	577.67219349	  2.31774772
   8426	-521.93002494	  3.30140110	257.22540449	  1.89258369	581.87557995	  3.33919486
   8427	-523.49176726	  3.35346560	262.64685236	  3.36807519	585.68877162	  4.27222502
   8428	-520.90525100	  4.83891794	269.35026052	  4.77309386	586.43256501	  5.90657277
   8429	-513.71320443	  1.69897388	260.46664865	  3.18530226	575.97831449	  2.47898347
   8430	-511.63541039	  1.97606215	257.74331270	  2.58823193	572.89699676	  1.42943230
   8431	-527.30752689	  3.28529965	249.22711979	  1.98922024	583.24533708	  2.64804031
   8432	-526.01774787	  4.23649521	245.83345531	  2.56344828	580.62920309	  4.79650965
   8433	-518.22520575	  2.25130417	248.41360684	  3.17646190	574.69498765	  2.74105579
   8434	-517.02711466	  2.75774185	253.27954603	  2.25510109	575.73808701	  2.43136069
   8435	-509.24363130	  3.45461846	247.80692460	  2.35430212	566.34043496	  3.65195258
   8436	-508.76594721	  1.72278054	253.50194998	  1.93272862	568.42599762	  2.14856545
   8437	-513.17181645	  1.72207928	261.54057208	  1.66135380	575.97810469	  1.93199854
   8438	-508.95299161	  1.75168572	258.70016647	  1.47258772	570.92937315	  1.95232899
   8439	-511.81847601	  1.59126121	255.06722772	  1.78698828	571.85721320	  1.57993329
   8440	-518.01166946	  1.98894225	262.17886672	  4.11406395	580.58822834	  3.46963768
   8441	-522.10536477	  1.58482636	269.86867122	  2.59626544	587.73214510	  1.81370313
   8442	-515.48688951	  3.43376049	268.54774222	  3.10541263	581.25304956	  3.30904545
   8443	-522.99245208	  1.51852024	258.28668313	  3.16697810	583.30315219	  1.69821077
   8444	-522.75295890	  2.41424195	259.90060864	  3.53084470	583.80978476	  1.84744655
   8445	-522.79686357	  2.89076757	262.81762165	  1.65806490	585.14184614	  3.12864462
   8446	-525.82961622	  1.47441451	256.49208360	  3.52696776	585.05804967	  2.58188996
   8447	-524.67687195	  2.37711846	257.01232731	  2.84846748	584.25405911	  1.45438049
   8448	-519.95220341	  1.16191373	264.92579706	  2.42924773	583.55863582	  1.59424880
   8449	-528.09268263	  3.93766815	263.62362275	  1.91922371	590.24295711	  3.42580756
   8450	-526.06241406	  1.93992914	259.65806057	  3.07439838	586.66361504	  1.72914506
   8451	-523.95228741	  2.27456645	260.70648858	  1.79040228	585.23416347	  1.79604183
   8452	-531.17578533	  6.09684607	262.15101475	  3.27575700	592.34459116	  6.83058477
   8453	-539.69205430	  1.76753622	270.25200698	  1.87794387	603.57809469	  1.94813458
   8454	-534.73481306	  1.06013336	263.74093714	  4.04313847	596.25033565	  1.90008383
   8455	-534.90763357	  1.53794678	256.58779410	  1.56213573	593.26745781	  1.41477275
   8456	-537.39698501	  2.51609953	248.90468267	  5.65476815	592.27164571	  1.29050382
   8457	-549.31055393	  2.80788237	238.63680192	  5.21579192	598.93217297	  2.22458065
   8458	-548.22430675	  2.14058855	234.09837924	  2.29175884	596.11676297	  2.56531873
   8459	-551.57961009	  2.26354098	231.55879132	  3.08080095	598.21915465	  2.82808547
   8460	-548.86641139	  3.92491413	234.85574013	  2.21320908	597.01106012	  3.10701861
   8461	-539.80145871	  2.88098085	239.20290680	  3.14798288	590.43851151	  2.05412383
   8462	-538.28544019	  3.32963208	251.40416461	  2.85248875	594.11217430	  2.28398692
   8463	-537.23772429	  1.23256084	258.50752305	  2.96043999	596.20254038	  1.82376984
   8464	-532.87488210	  1.95818007	261.19578885	  2.82196595	593.45275755	  2.12193275
   8465	-534.52757751	  3.17221563	263.51279446	  1.86924208	595.95632346	  2.88816800
   8466	-532.42766231	  1.19211082	266.52778323	  1.94550307	595.41493758	  1.59155690
   8467	-533.60672860	  2.83394704	271.04905284	  2.68230860	598.50394264	  3.46215830
   8468	-546.85751408	  3.59974956	265.11837567	  5.24128736	607.76209071	  2.56207164
   8469	-557.95436108	  3.47215677	260.96046731	  2.01402081	615.96685835	  3.79158501
   8470	-563.87666690	  2.29732915	261.02556916	  1.77703497	621.36532082	  2.19474122
   8471	-558.96136602	  3.23749819	249.81143321	  3.11900305	612.25359647	  3.05025400
   8472	-554.82707691	  1.28988491	250.42088282	  4.57447830	608.73659083	  2.46099052
   8473	-546.80637926	  3.93622057	242.42252735	  1.71531538	598.13991002	  3.60310283
   8474	-552.03911315	  2.51760291	242.94004946	  1.94923485	603.13368831	  2.63475546
   8475	-553.78965400	  1.80552303	244.42595043	  2.84982930	605.33981608	  1.45417691
   8476	-550.31710881	  2.19775645	239.85902879	  2.74725617	600.32073480	  2.94395288
   8477	-553.01871952	  5.47392578	238.22602967	  2.01429711	602.14972460	  5.57456467
   8478	-560.81596571	  1.55589922	245.81007405	  1.87269122	612.32303629	  1.88863020
   8479	-560.11776373	  1.65376945	254.09877608	  3.28398274	615.06794468	  1.74361003
   8480	-561.71481590	  1.95170555	262.36716579	  2.16618431	619.97083870	  2.17365152
   8481	-560.98686055	  2.37664931	269.43266668	  2.37349024	622.33717768	  2.81758355
   8482	-559.89893294	  2.21350679	273.11070908	  2.03022165	622.96060778	  2.31885513
   8483	-562.24728971	  3.55647710	273.14470534	  2.69737577	625.08888227	  3.72269711
   8484	-568.07870467	  1.97355345	278.55568154	  2.53603878	632.70170725	  2.35763917
   8485	-571.56636843	  1.55974964	280.18259012	  2.05265114	636.54889564	  1.59592434
   8486	-571.83280350	  2.72804913	285.59166139	  3.14721728	639.19249951	  2.37655651
   8487	-572.61172881	  1.34966593	288.92481454	  2.55796315	641.37995953	  1.36114610
   8488	-571.91631511	  1.95959174	285.14570853	  1.80613262	639.06067725	  2.21347977
   8489	-574.69674012	  2.54646493	294.63639742	  2.13773759	645.82423260	  3.01077726
   8490	-569.49466353	  2.20193517	287.03306328	  3.75774022	637.74838268	  2.84968810
   8491	-566.53286535	  3.51912079	279.70596184	  1.97736792	631.81988066	  3.85294675
   8492	-571.05176551	  1.41443989	272.79002957	  5.53491505	632.88322392	  2.44538885
   8493	-570.21637442	  3.34559959	273.19651796	  3.81859149	632.29357600	  3.69587610
   8494	-559.59308207	  3.65578455	274.88887840	  2.68382541	623.46675035	  4.25345189
   8495	-558.46871747	  2.35478958	271.88130194	  1.34785231	621.13544397	  2.20742297
   8496	-552.89419013	  3.16603845	263.55326836	  3.04647603	612.50926633	  2.00355326
   8497	-561.87257818	  2.78444163	263.52139600	  2.48117917	620.60695604	  2.28817417
   8498	-568.16625702	  1.71480061	260.62244000	  2.36677898	625.09451868	  1.52864082
   8499	-571.08893405	  1.57412189	265.85759093	  2.37587660	629.94175393	  2.08291931
   8500	-571.19328366	  2.94434750	270.47982145	  3.49008778	632.00577950	  3.26277105
   8501	-575.95753260	  3.30183529	268.63432676	  2.17827213	635.53298995	  2.22408431
   8502	-561.64080561	  3.56498538	270.22014548	  1.96998300	623.26741711	  3.69300303
   8503	-558.67950736	  2.23405977	267.22355817	  4.23789424	619.31554575	  1.55805722
   8504	-552.30261633	  2.04450406	270.32744197	  4.17762001	614.91859714	  3.44344029
   8505	-550.83752964	  2.77797085	262.15303738	  2.35230027	610.03988727	  3.28412149
   8506	-553.44203210	  2.12125996	260.97044871	  3.16748722	611.88933201	  3.10420460
   8507	-557.06845136	  2.64013248	261.44302936	  2.69439931	615.37116148	  3.20636949
   8508	-563.11444710	  2.67855474	276.76527796	  5.87083439	627.48045170	  2.61222060
   8509	-550.85564651	  1.92822151	280.34119838	  2.95153919	618.09182636	  2.83806572
   8510	-550.96132950	  1.54262659	269.23853704	  2.67716720	613.23291123	  1.64922103
   8511	-551.89049257	  2.22644011	268.23134265	  3.20481811	613.63091032	  1.87156800
   8512	-555.90999878	  2.24211403	255.85036338	  2.71049735	611.96571526	  2.38167902
   8513	-551.19326635	  1.45538886	260.33446151	  2.31474639	609.58454983	  1.48375485
