            time               x               y             v_x             v_y
            4352        -97.7275        58.40374     -0.01230034      -0.6170363
            4353       -98.05875        56.88012       0.2729581       0.2666974
            4354       -98.76256        58.92885      -0.4209764       0.2914229
            4355        -100.048        60.79613      -0.5616269       0.7028746
            4356        -100.537        61.09497     -0.01811777        2.032079
            4357       -100.0271        62.39061       0.1370027       0.6223014
            4358       -101.0339        62.50948       0.7719046       0.6448947
            4359       -101.9188         63.9534       0.2331856        0.875798
            4360       -100.4499        66.58129        1.260049       0.7692378
            4361       -99.63598         65.2134       0.7097758       0.7785665
            4362       -99.01534        65.67773         2.07369      -0.3161882
            4363       -97.53774        65.26641        1.556422       0.2739444
            4364       -96.27631        65.11738        2.530991       0.3947367
            4365       -94.89705        64.51207        2.379264     -0.06463814
            4366       -93.85323        63.74196        1.201946       0.6325875
            4367       -95.36863        64.68859       0.5588064        1.111548
            4368       -95.69604        63.72666       0.7206915         1.85309
            4369       -94.64919        65.35426       -1.019538       -1.553382
            4370       -96.32349         66.4453       -1.183726       0.6425795
            4371       -96.29569        67.75488      -0.2569584     -0.02641578
            4372       -96.56581        67.91203      -0.8239332       0.4511998
            4373        -98.2784        68.50578        -1.65745         1.49812
            4374       -100.4374        70.84058       0.4507387        1.412323
            4375       -100.2253        70.51944       0.4710667       -2.215816
            4376       -99.65794        69.36318       0.1153166       -1.572288
            4377       -99.70871        69.87359       -0.647632       -1.176368
            4378       -98.51503        69.84106       0.2036328      -0.2594822
            4379       -99.43798        70.49736      0.01110807       -1.758008
            4380       -98.62106        69.47859      -0.8768479       0.3349637
            4381       -100.6189        70.45259        -1.74541        1.989745
            4382       -101.3432         71.1589        -0.56632       0.9858926
            4383       -102.3578        70.74341       0.3181253         0.80899
            4384         -103.14         70.7745       0.8162878        1.531787
            4385       -102.2045        72.34784       -0.675347      -0.1026348
            4386       -104.4199        72.57149       -1.127237      -0.6575576
            4387       -104.6083          72.783       -1.162916      -0.9072129
            4388        -105.518        72.76174       0.4648433    -0.005415488
            4389       -106.8577        71.82824      0.05332031       0.5110741
            4390       -106.7647        71.54805       0.6020525       0.2628727
            4391       -107.2737        73.92864      -0.2613307       0.1920557
            4392        -106.945        75.01956       0.5864754       0.9300981
            4393       -107.1212        75.03449     -0.03526826      -0.9939767
            4394       -109.0748        76.16063      -0.3216668     -0.09022699
            4395       -110.1383         77.5827       -1.502311       0.1741995
            4396       -111.4423        77.95082       0.7636505       0.4379222
            4397       -112.4982        77.01397       -1.809364       0.1466997
            4398       -114.0125        77.13315      -0.5017812      0.01245645
            4399       -113.7222         78.0604      -0.6879592       -2.599227
            4400       -113.3192        76.13439     -0.08788778       -1.760766
            4401       -113.2385        75.46487        1.055523       -1.388286
            4402       -111.7059        75.18674      -0.5864416       -0.648257
            4403       -110.9912        75.25778       0.6129395     -0.03429669
            4404       -108.9184        75.53167        2.336148       -0.341381
            4405       -109.0405          75.549       0.4983719       0.3315422
            4406       -109.3133        75.43129        1.087206      -0.3308244
            4407       -109.1574        74.05584        1.466394        1.031187
            4408       -107.3603        73.99575      -0.2515705        1.164889
            4409       -107.2139        74.24792       0.5008314      -0.6226261
            4410       -107.2454         74.6202        2.025815      -0.1291139
            4411       -107.4458        75.32753        1.182102       0.8496802
            4412       -108.0417        75.86298        1.044705       0.2671225
            4413       -108.0433        74.42809        0.620741       0.5690397
            4414         -108.11        74.85349     -0.01728726       0.5810626
            4415       -107.8396        75.67724       -1.341025        0.644645
            4416       -108.3167        75.48079       0.3945406       0.6313424
            4417       -109.2881        75.33597       0.6313845       0.5997341
            4418       -110.1621        75.08263      -0.9878438      -0.6386152
            4419       -111.3049        75.34581        1.003961       0.1813164
            4420       -111.0251        74.91868        0.579753       0.5823803
            4421       -108.8844        75.11206        1.218958        1.323932
            4422        -107.634        77.24641      -0.3415906        2.840698
            4423       -107.5432        78.85195       -1.496902       0.7168705
            4424       -108.1334        77.68425       -2.339891       0.4579419
            4425       -109.6678        77.59891       -1.341109       0.5179059
            4426       -109.1181        77.32858       -0.137701         -1.7171
            4427       -108.1474          78.121       0.2123608      -0.9397847
            4428       -107.4473        79.12781        2.288063      0.08865364
            4429       -104.8128         78.9353        2.124607       -0.440579
            4430       -105.5685        78.92202       0.1560261       -0.180298
            4431       -104.6741        78.34986       -1.166161        1.296769
            4432       -104.6001         78.5498      -0.3355066       0.5893849
            4433       -104.1664        78.31452       -1.332692      0.03092652
            4434       -106.2664        77.06703       0.2536532       0.2057759
            4435       -106.7648        77.69011      0.05653423       0.5059548
            4436       -107.8842        78.38921      -0.2809947       -1.568784
            4437       -107.3701        76.08334       -1.414622      -0.3705452
            4438       -106.8508         76.7739       0.3296475        2.067179
            4439        -106.324        76.77271        1.662682      -0.3289814
            4440       -104.9849        76.15823       0.4025688        2.648654
            4441       -104.7863        77.70711      -0.3610416       0.5949632
            4442        -105.192        77.83656       0.5351191       0.3594966
            4443        -104.822        79.23851        3.214424      -0.7467524
            4444       -103.8897        79.36794        1.420891      -0.6431495
            4445       -102.8964        79.40046      -0.1559822      -0.2412153
            4446       -102.9239        80.33694       -2.160081     -0.02389254
            4447       -104.2433        79.69457       -2.906284        1.133368
            4448        -105.308        80.19266       -0.652261       -0.708742
            4449        -105.696        80.64639       0.1748111      -0.7704271
            4450       -105.0748         80.5494       -1.831354       -2.927873
            4451       -105.3576        78.86115       0.4100702      -0.2747918
            4452        -105.974        78.43873        0.415564       -1.281794
            4453       -105.8647        78.45833        0.474692      -0.7971329
            4454       -104.4014        78.40661       0.7285444     -0.06181817
            4455       -104.8869        76.83103        1.144747        1.058225
            4456       -105.1743         77.5202       0.6174981       0.7232147
            4457       -107.0505        76.88472      -0.4638693      -0.1808101
            4458       -107.0221        76.24582     -0.02249467      -0.4729762
            4459       -106.5707        76.92749       0.3830971        -1.27075
            4460       -105.8366        74.35935       0.0862651      -0.6529157
            4461       -105.4561        74.24789       -1.518893      -0.1632175
            4462       -106.2707        74.62002      0.07962255      0.08838931
            4463       -107.0978         74.6136      -0.4766933      -0.4965091
            4464       -106.5666        74.63428       -1.191622      -0.7064354
            4465       -107.2007        75.72365       0.3197565      -0.7073387
            4466        -107.895        75.01296       -0.783198      -0.4250465
            4467       -107.0278        75.41964       -1.116338       -2.664039
            4468       -108.1855         73.5505      0.03804185       -1.272384
            4469        -110.086        71.64178      -0.4868619        1.484246
            4470       -111.4784        71.97219       0.7259636       -1.944008
            4471       -111.5873         70.0528       0.5884037       -1.573027
            4472       -110.6865        70.90753       0.3752126       -1.419351
            4473       -111.0306        70.21081      -0.9330416      -0.3928506
            4474       -110.8102        69.23585      -0.3295495       0.3652259
            4475       -110.9707        70.89311      -0.7017785        1.916259
            4476       -110.6373        71.94393      -0.5425728       0.4280877
            4477       -111.3462        71.01604       0.7973153      -0.5556235
            4478        -111.488        70.49955       -1.542299       0.3800463
            4479        -113.257        70.67669       -3.412014        1.315481
            4480       -113.5698        70.46444       -2.340491       0.6230238
            4481       -115.0471        71.12934      -0.3368593       0.1798248
            4482       -113.8229        71.69014      -0.5226842      -0.1398222
            4483       -113.9355        72.73879       -1.256117       0.2167027
            4484       -114.2044        73.41311       -1.519312       -3.336019
            4485       -114.4107        72.44506       -0.426461      -0.7832685
            4486       -114.0038        72.70267       -1.007597      -0.2173182
            4487       -114.7902        71.06159       -1.379464      -0.5580274
            4488       -116.2167        71.37867       -1.307248      0.02351525
            4489       -118.1787        72.37162      -0.4243857       -1.534559
            4490       -118.4733        71.82028        1.804949      -0.9260196
            4491       -117.9894        71.63071     -0.09578346      -0.5621023
            4492       -119.6619        71.46655       0.5790084       0.8445779
            4493       -120.0301        71.57882        1.198986       0.1594727
            4494       -119.5219          72.842        1.261248        1.114903
            4495       -119.4506        73.50072        1.130215       0.9651245
            4496       -118.1845        73.01731      -0.4794329       0.4687198
            4497       -118.0487        72.57293       0.2586506        1.741367
            4498       -119.0158         73.0191      -0.3943412        1.071592
            4499       -119.6653        73.42439       0.9873607        1.115793
            4500       -119.8883        73.22107      -0.1548591      -0.6980136
            4501       -120.9996        74.50096       0.2075066        -1.70398
            4502       -121.7633         74.6783      -0.9695049       -0.191356
            4503       -122.7324        75.16918       0.9462865       0.6783736
            4504        -122.129         76.7421        1.368215      0.09891709
            4505       -122.2204        76.24886       0.2874171      -0.4581917
            4506       -121.8965        75.88929        1.589461        1.108727
            4507       -125.1652        74.49446        1.634169        1.610343
            4508       -124.1126        74.70247       0.8375194       0.2190512
            4509       -123.6023         74.1173      -0.2667367       0.4028017
            4510       -124.2526        75.65908      -0.6105027       0.4269962
            4511       -121.6211        76.71949       -1.042356         1.16176
            4512       -122.1599        78.21219     0.001181233        -1.00937
            4513       -122.0155        76.62574       0.9553518       0.5881215
            4514       -122.5511        78.31101       -1.255021        1.147332
            4515       -122.7978        78.84796      -0.3434496      0.09496808
            4516       -123.1306        81.20005       -1.111063        -1.23352
            4517       -122.1514        82.20945       -1.007038      -0.6795571
            4518       -121.3943        81.28934      -0.5354626        1.766266
            4519       -121.0655        82.42364       0.1241261        2.939841
            4520       -118.8048        83.80209      -0.3972739        1.449876
            4521       -118.7152        85.91564      -0.5661345      -0.1823037
            4522       -118.5078        85.24006       0.5118708        1.345012
            4523       -119.7178        85.49682        1.029475       0.8903027
            4524       -117.7376        87.01782        1.009399       0.2983639
            4525       -117.4875        86.28663       0.3680952      -0.6869268
            4526       -117.0713        85.08637         -0.7751       0.5729894
            4527       -117.2963        84.61444      -0.6491998        1.343873
            4528       -117.3924        84.13639       0.6294722       0.3035984
            4529       -118.1905        84.02322       0.9699691      -0.8952357
            4530        -117.007        83.16007      -0.8394253       0.6073292
            4531       -116.5642        83.37346     -0.02051932      -0.2024774
            4532       -117.4583        84.15849       0.9803889       0.2461952
            4533       -115.7692        83.74073       0.9477341      -0.4745105
            4534       -113.4462        84.28781      -0.6413903       -1.083799
            4535       -115.1127        84.49367       0.6178866       0.1377052
            4536       -115.1667        84.53535       0.5879709        1.164125
            4537       -115.0598          84.216        1.108109        1.375511
            4538       -114.7891        84.93311       -0.411312        1.957727
            4539       -114.4051        84.83858       -1.617272        2.139552
            4540       -115.6892        87.26877        -1.45298        1.804285
            4541       -116.9703        89.25049      -0.2722506        1.327186
            4542       -115.2315        89.03791     -0.03047335       0.8356301
            4543       -114.7676         88.9598       0.5916597       0.9088979
            4544       -114.1966        90.16406       -1.385283      -0.4018219
            4545       -113.9995        89.68272       -1.085412       -2.181708
            4546       -114.6457        89.19134      -0.8040831      -0.5937307
            4547       -115.5941        89.75838       0.2521915       0.3881537
            4548       -117.1416        91.07958     -0.02315084      -0.7930406
            4549       -116.6149        90.93664      -0.7486751       -1.550256
            4550       -115.7672        88.74522       0.9539316      -0.8332411
            4551       -115.7449        90.77498       0.3457175       -1.102043
            4552       -116.5128         90.8514        1.281943      -0.8698876
            4553       -115.1573        91.81559        1.370955       0.2971745
            4554       -114.0045        91.71848       0.5673461      -0.6864114
            4555       -113.9645        91.64375        1.641132       -1.204491
            4556       -112.2579        91.88784       0.8628299        -0.50619
            4557        -111.221        90.64857        1.542487       0.1620502
            4558       -110.5624        91.78427       0.6853827        1.184457
            4559       -109.2287        91.23907       0.5040726      -0.3027543
            4560       -107.8338        91.49353       0.5843571       0.6425258
            4561        -107.672        90.49643      -0.4425263       0.5172569
            4562       -107.7953        89.46883       0.4903885       0.8204395
            4563       -106.3636        90.54223        1.573808      -0.1266601
            4564       -107.3031        90.77779       -1.543911      -0.7541587
            4565       -109.2136        90.68214       0.8380366       -1.374109
            4566       -107.2386        90.27898        -3.34173       -1.596959
            4567       -107.7221        89.19911      -0.2402682       0.8966834
            4568       -108.3254        88.80385    -0.001309948      -0.1435818
            4569       -108.4638        88.78731        0.777588         1.13698
            4570       -108.7075        89.79929        2.305185       -1.929696
            4571       -107.1259         88.5312       0.4529804       0.3611197
            4572       -108.6088        86.61266       -1.547594       0.3700584
            4573       -108.3764        86.76113      -0.3378201        1.975606
            4574       -107.0508        87.87807        -1.24073        0.882404
            4575       -108.3997        87.81957       -1.796498      -0.2455584
            4576       -107.9811        88.59815        1.300631       0.9586482
            4577       -107.1479        88.75242       0.9525448      -0.7499792
            4578       -107.2106        86.40227        1.018194        -1.27157
            4579       -107.5311        85.66931        0.164424       -1.781576
            4580       -107.8384        83.78543        1.019074      -0.5164127
            4581        -106.073        84.55948       0.1930212       0.8942591
            4582       -105.9916         84.2778      -0.8271733       0.7373058
            4583       -106.9463        85.23339       0.3511358      0.05471886
            4584       -108.4397        87.72681       0.9830691       -2.805029
            4585        -107.093         86.9181        1.493369      -0.5080137
            4586       -106.2165         87.1326       0.0310159        0.509909
            4587       -107.2758        88.05623      -0.8181934       -1.359607
            4588        -106.871        87.26658        1.294314       -2.060656
            4589       -106.1828        86.51451      -0.8438903      -0.6302187
            4590       -105.6495        86.85792      -0.3055563       -1.559455
            4591       -105.7402        85.79017       0.6004759      -0.3648299
            4592       -105.7224        87.25934       0.5416503        1.900484
            4593       -105.8831        86.72706       0.3090094       0.7374484
            4594       -104.2384        88.68081       0.8892006       0.2338406
            4595       -104.8706         90.0937       0.1779541        1.401148
            4596       -104.9527        90.73958         0.93465       0.5339611
            4597       -103.2562        89.93713       0.0365895       0.1811779
            4598       -102.5369        90.23969      -0.3129555      -0.9508112
            4599       -103.6423        89.79764       0.9162558       0.3764942
            4600       -102.1027        89.98181        1.112773      -0.4259385
            4601       -102.6415        90.14397        1.734005      -0.4006071
            4602       -103.2004        89.45924      -0.6155293       -1.148573
            4603       -104.2602        88.83913       0.8000352      -0.8541817
            4604       -101.8158        87.82233       -1.289305       0.8402167
            4605       -102.1656        88.07776       0.2604385        1.047519
            4606       -101.3502        88.09682        0.285207        2.576421
            4607       -100.3347        88.91982       0.6360166        1.074538
            4608       -101.2983        88.39117        1.107638       0.1885699
            4609       -101.3198         88.1361       0.3103101       0.8869827
            4610       -100.2133        88.26149     0.003047425       0.8144723
            4611       -100.0136         90.1704       0.5783773       0.9341284
            4612       -97.53069        90.12203      -0.7718679       -1.299191
            4613       -98.71215        89.18416       -1.896572      -0.7145431
            4614       -97.21614        90.20864       0.3614314       0.8540045
            4615        -98.1603        90.08482       0.6969126        1.390107
            4616       -97.36434        89.85339       -1.011353       0.4208208
            4617       -97.96866        87.95457       0.3286204      -0.2238295
            4618       -98.52372         87.1168        1.285856       0.4615289
            4619       -97.71252        86.06488        1.670764       0.8721139
            4620       -98.04784        87.58814        1.723025      -0.2567964
            4621       -96.95123        86.68237       0.1984146       -1.144033
            4622       -97.15001        87.29387       0.4078576      -0.3377354
            4623       -97.64248        86.46371      -0.1428843       0.6992722
            4624       -96.26348        87.22316      -0.6882738      -0.8462034
            4625       -96.20751        87.09127       -1.105576       0.4170656
            4626       -97.78404        86.98423     -0.06555937      -0.2804663
            4627        -99.0763        88.15074        1.554142       0.1977215
            4628       -98.09417        88.67072        1.577192       -1.456922
            4629       -96.73719        85.87001       0.7373802        1.027678
            4630       -97.14965        87.21372     -0.04290355       0.2252421
            4631       -97.77871        87.34799        0.327394       0.2136784
            4632       -96.63577        85.71291       0.3341519       0.4108006
            4633       -96.54549        84.44002        1.568741        0.367137
            4634       -95.43237        85.68997         1.69005       -1.393513
            4635       -93.80043        84.81829      -0.6542586      -0.4915492
            4636       -93.98209        84.06832       0.5407141         1.02985
            4637       -94.19275        84.75874       -1.121104        1.540647
            4638       -93.71513        85.87791        1.087113       0.7483563
            4639       -93.87756        85.61718        -1.65395        1.680458
            4640       -93.58558        85.55888       -1.969861      -0.1291012
            4641       -94.31515        85.28514      -0.2678959       0.4592311
            4642       -94.77439        84.45831        1.987262     -0.09697817
            4643       -92.71956        83.84405      -0.1753291      -0.1315448
            4644       -92.77819        82.96144       0.4300552       -1.176313
            4645       -92.69041        83.22583       0.3572951      -0.8483871
            4646       -91.64302        82.37263      -0.6986166       -1.848714
            4647       -94.49476        80.55592    -0.002941449       -1.502006
            4648       -95.77015        82.51034        1.691731       -1.307327
            4649       -96.20627        82.37101       -1.430096      -0.7414958
            4650       -95.88668        82.00254      -0.9156348         1.16513
            4651       -95.82557         82.1996       0.8871129        1.575442
            4652       -96.19915        81.87181      -0.8241913      -0.6541434
            4653       -95.59937        82.40244      -0.8978603       -1.006952
            4654       -96.10588        83.03579       0.2970228       -1.119235
            4655       -96.12483        81.35583       -1.761455      0.04152796
            4656       -96.56781        80.84984      0.01384194       0.3435303
            4657         -98.297         80.0647       0.3123184       0.5371226
            4658       -98.13177        80.39186       0.4506604        1.429685
            4659       -99.52331        81.53675       0.5897214        0.304747
            4660       -98.21535        80.49248      -0.1577061       0.3878517
            4661       -99.61567        81.64008      -0.3200743      -0.9489794
            4662       -99.38137        83.26767      -0.1964593       -1.080089
            4663       -100.3846        83.77669        1.061711        0.444775
            4664       -100.1536        83.57001        1.062732       0.3372144
            4665       -99.17237        85.63733       0.9188483      -0.8489605
            4666       -97.28085        84.32301       0.5678032        1.010143
            4667       -95.03812        84.46474      -0.1227401       0.3033323
            4668       -95.34834        86.17403      -0.8458931      -0.8869375
            4669       -96.01344          85.446        2.234242       0.7140514
            4670       -94.23316         84.2249        0.902765       -1.148866
            4671       -92.55743        83.98151      -0.8488011       -1.707515
            4672       -93.23872        82.91988      -0.5232005      0.01295654
            4673       -93.17095        81.49024       0.4441075        -0.95909
            4674       -92.45818        79.12423     -0.07004739        1.312509
            4675       -92.31792        79.52382       0.1535779       0.1917418
            4676       -93.21526        80.18296       -1.506458        1.203544
            4677       -92.56607        82.07114       0.9102639        1.711787
            4678       -91.21844        81.80803       0.2157958        2.284814
            4679       -91.26543        82.39607       0.2248806       0.2207209
            4680       -91.67361        81.85902      -0.7959072       0.8875893
            4681       -91.48558        81.76887        1.024889       -1.030387
            4682       -89.50181        81.74953       0.7438862      -0.5679623
            4683       -88.98699        82.37672        1.484063       -1.121625
            4684       -88.54764        82.96624      -0.8601531      -0.2707049
            4685       -87.24609        82.52065     -0.05202578       -2.075649
            4686       -87.47044        81.48989      -0.7714675      -0.6968226
            4687       -86.46193        81.30125      -0.7100828     -0.02936652
            4688       -86.90284        80.76522      0.03916851      -0.9845655
            4689       -88.11826        80.50747       0.5644366      -0.1481324
            4690       -88.81531        80.71849       0.3715993        1.162498
            4691       -89.96284        80.72242       0.9228827       0.5089473
            4692        -90.6147        80.16153       0.1414726       0.9131905
            4693       -90.23569        80.30515       -0.910143      -0.4760161
            4694        -91.3138        81.29925       0.1977445      0.04474698
            4695       -90.75096        80.12559       -1.080275       -1.133729
            4696       -91.24545        80.01781        -1.28838       0.4428162
            4697       -91.05556        80.51577        1.421841        1.975015
            4698       -90.50765        84.14835        1.929362        1.522564
            4699       -89.12802        85.21318        0.954103        1.905084
            4700       -89.47588        87.48664        2.001392      0.06043554
            4701       -88.38843        89.21839      -0.0761654        1.440239
            4702       -90.29089        89.05113      -0.6407461      -0.7129672
            4703       -90.21062        88.75885        0.414332      -0.9842896
            4704       -89.46348        87.89234      -0.8606464      -0.7336224
            4705       -89.32653        87.25137       -0.896519      -0.0798974
            4706       -90.21569        87.25357      0.07190403       -0.908869
            4707         -90.369        87.67014        1.197934       0.8892257
            4708       -89.85244        88.70115      -0.1827126      -0.6010827
            4709       -88.95564        86.77452      -0.2683024       0.8045024
            4710        -87.0988        87.29452       0.4113303      -0.3648381
            4711       -86.55352        87.54963         1.96503       0.2094805
            4712       -85.07593        87.20861         2.06472      0.06068756
            4713       -83.84533        86.43896        1.045709       0.7612599
            4714       -84.31567        87.38554       0.5353883       -1.789412
            4715       -83.70409        85.45278      -0.4667077      -0.6173902
            4716       -82.56984        85.25642       -0.359353      -0.1373275
            4717       -81.71836        85.06068        0.637417       0.8867425
            4718       -81.61951        85.50375      -0.3848885        2.024913
            4719       -83.28708        85.99173        1.018325        1.558624
            4720       -83.25691         87.0381       -1.159262        1.110768
            4721        -84.0223         88.0627       0.4968153       0.4896144
            4722        -83.4939        89.47365        1.263196      -0.1204275
            4723       -84.43671        89.56463      -0.2112681        -1.47681
            4724       -85.79401        89.34125       0.5481091       -1.814274
            4725       -85.56861        88.81055      -0.4617469      -0.2189967
            4726        -85.5804        88.10211        -1.30155       -2.146131
            4727       -85.95253        87.71604      -0.1837576        1.363392
            4728       -85.23836        89.17588       0.9721918        2.093685
            4729       -85.59417        88.93902       0.1916793      -0.2996486
            4730       -83.66752        89.51196       0.6709243      -0.4072033
            4731       -82.79113        87.98837        0.789756       0.4699888
            4732       -83.27232        87.17272       -1.251598       0.3176129
            4733       -82.91691        87.11558      -0.8182298       -1.594947
            4734       -85.61612        86.15204       -1.144876       -1.580114
            4735       -86.11354        85.08483      -0.2286948      0.06316192
            4736       -85.65373        83.86315       0.3288975       0.1726444
            4737       -86.60875        83.52795        1.647727       0.4087406
            4738       -84.32861        84.08259      -0.5896385       -1.174033
            4739       -85.40367        82.58163      -0.8777693      0.07387186
            4740        -85.5989        82.65204      -0.6914461      -0.2674649
            4741       -84.90997        83.23166     -0.03500962     -0.07599097
            4742       -83.00475        82.93781        1.327839         -1.1273
            4743       -81.48484        82.89235        1.211889       0.4279918
            4744       -82.13035        83.06974        1.078457       -1.627883
            4745       -81.21042        82.19965        1.477419       -1.080635
            4746        -81.3819        82.09033        1.054336      -0.3602001
            4747       -82.24819        82.67996       -1.454469       0.3521245
            4748       -82.92379        82.11262      -0.7361434       0.5011289
            4749       -82.72574        82.73803       0.3597763       0.9175685
            4750       -82.69461        84.15912        1.606812        1.914138
            4751       -82.43535        83.85348       0.5444381        1.245086
            4752        -81.5859        83.32827      -0.3961207        0.775107
            4753       -81.31996        82.47231       0.2045398        -1.35895
            4754       -82.74831        82.90545       -1.123651       -1.174208
            4755       -85.13377        82.42199       0.5750068       0.3212737
            4756       -82.69289        82.92017      -0.1086151        1.489363
            4757       -82.98829        82.98071      -0.2007781       0.3674606
            4758       -82.85937        84.15453      0.01981919       0.9693718
            4759       -82.79262        84.82766        1.221908        1.568195
            4760        -81.9178        85.76091       0.8319674       0.8573178
            4761       -80.82165        87.28887      -0.9288513        1.429887
            4762       -81.75716        87.87644      -0.5979077       0.2620634
            4763       -81.33207        87.55235        1.312415       0.3327743
            4764       -80.07552         87.0242       0.5783652         1.25364
            4765       -81.12708        87.26492      -0.5256974      -0.1241649
            4766       -81.04647        87.06736       -1.309553      0.05518859
            4767       -81.36229        87.22177      -0.7324436       0.3524656
            4768       -83.88125        87.60974       -1.831996      -0.2315013
            4769       -83.79095        88.37131       -1.632156      -0.7005517
            4770       -84.85052        86.34729       0.9614077       -1.381206
            4771       -85.47983        85.13732       0.8422039        1.096677
            4772       -85.26916        86.58518      -0.9488971       0.4747542
            4773       -85.90235        87.29079      0.01679801       0.7148545
            4774       -85.02915        88.35059    -0.008283777      -0.7032215
            4775       -84.53927         87.1151      0.07086505      -0.8645706
            4776       -85.40255        87.64943      -0.7402387        -1.10059
            4777       -85.37849        87.45593       0.5417993      0.05202926
            4778       -87.00571         88.4681      -0.3435162      -0.7124867
            4779       -88.64017        88.38244      -0.9146381     -0.04590482
            4780       -90.15263        89.43616       0.2749745       0.7061051
            4781       -90.12648         90.1447      -0.4669643       0.3215273
            4782       -90.82226        90.22633       0.3264926       0.9857563
            4783        -89.0532        90.34714       0.6975589        2.445289
            4784       -89.72667          92.082         1.22778       0.8369584
            4785       -88.62692        92.39108        1.372024       0.9377533
            4786       -87.93742        92.44864      -0.5503431        1.106861
            4787       -88.31388        91.90239      -0.6056126      0.02487319
            4788       -87.98498        93.53644       -1.138481      -0.8063113
            4789       -90.98523        92.33296      0.03922959       0.6267505
            4790       -90.44952        91.70249      -0.6674427        1.193876
            4791       -91.56057        92.32153      -0.5341565        1.083946
            4792       -91.02948        91.81804       -1.527656       -1.006778
            4793       -92.41024        90.83136       0.4979337       0.6609719
            4794       -91.45571        90.82143      0.09865121       0.1512884
            4795       -93.26238        92.19261       0.5050505      0.05865367
            4796       -93.01074        93.94939       0.7023196       0.6966249
            4797       -92.29829        95.96168      -0.4208587      -0.7986337
            4798       -92.30573        95.42586       0.3007506       0.9220947
            4799       -91.73926        97.15121       0.7862964       -1.779469
            4800       -91.71222        96.02694        2.346772      -0.9505998
            4801       -90.85493        96.55382       0.8990615       -2.152297
            4802       -90.07243        96.19721      -0.5523352       -1.027205
            4803       -90.45935        95.94298       -2.071212      -0.9829614
            4804       -91.64317        95.66048       -0.473766       0.4328816
            4805       -91.10096         96.5175      -0.9056649        1.180354
            4806       -90.46613         95.1567         1.59385       0.6659815
            4807       -90.66072        95.49375       0.9311774      -0.4738071
            4808       -90.50586        94.23295       0.4886309       0.2312317
            4809       -89.62956        94.22013      -0.2390918       0.7557823
            4810       -89.57565        93.43444       0.6221208      -0.2763773
            4811       -89.74378        93.55004      -0.8809975       -1.071864
            4812       -90.12183        93.43477        -1.32392       0.3306095
            4813       -90.07608         94.7758       -1.574619       0.3978832
            4814       -91.09905        94.71604      -0.3570312       0.8826978
            4815       -88.96324         93.5275       0.1529635        2.803289
            4816       -89.66809        94.12137          0.8722       -0.395536
            4817       -89.63072        93.94829       0.1997764      0.05043826
            4818        -89.4765        94.46268       -1.221371      -0.8811026
            4819       -90.10508        93.49215       -1.511573        1.217865
            4820       -90.09464        93.10073       -3.097513         1.34031
            4821       -92.14058        91.18395       -2.133082      -0.2093866
            4822       -94.27152        91.04912      -0.7659421       -1.945341
            4823         -95.017         88.4434      -0.9360566       -3.005849
            4824        -95.3049        89.54618      0.04354478       -1.022782
            4825       -95.20709        88.84298         1.87059         1.19539
            4826       -94.30138        90.29324       -0.471531      -0.4442983
            4827       -93.02441        90.98327       0.7018992      -0.2179261
            4828       -93.01734        90.28779        1.781364      -0.1458163
            4829        -92.3846        90.63298       0.4799192      -0.3924541
            4830        -93.4161        90.27043        0.996933      -0.4726984
            4831       -93.41356        91.15938      -0.2533182       -2.488587
            4832        -92.3963          90.661        1.142806       -1.433415
            4833       -89.79944        88.94194        1.033533      -0.9277816
            4834       -89.82381        90.23244        1.605402         -0.3353
            4835       -88.27733        90.49228       0.9479838        1.586681
            4836       -86.98183        91.95459       -1.387313       0.1064577
            4837       -87.39869        92.90684        1.287348       0.1079973
            4838       -87.36932        92.85033      -0.5510323       -1.628346
            4839       -86.47541        91.87933      0.07009971      -0.6175244
            4840       -86.64934        89.42974       0.5197352       -1.266577
            4841       -84.93228        87.72663      0.03583815        1.591086
            4842       -85.94476        90.40565        1.338722        1.633328
            4843       -85.25418        89.95684        1.423633       0.2150262
            4844       -84.86482         88.2736        1.832364      -0.8276135
            4845       -83.28155        88.08264        1.790937       0.6320506
            4846       -83.86696        86.89569      -0.9592051        1.494915
            4847       -81.17055        86.09941       -1.497072      0.03458697
            4848       -81.38288        86.08611        -1.44917      -0.6513027
            4849       -80.35469        84.64571       0.4571576       0.3889823
            4850        -79.7438        86.13503      -0.5981852      0.02822894
            4851       -79.86907        87.26333        1.050615        0.182712
            4852       -79.31446        87.65304       0.2975065        1.954464
            4853       -77.93818        89.23612       -1.199454      -0.7505812
            4854       -79.34139        90.03113      -0.3156702       -1.389196
            4855       -79.03427        88.66033       0.7831434      -0.8837414
            4856       -78.12644        89.62272       0.7090049       -1.282881
            4857       -79.05718        89.68685        1.885322     -0.01332657
            4858       -78.87477         89.6457       0.7407024       0.5184973
            4859       -78.33272        89.78169        1.611513      -0.9467333
            4860       -77.55968        88.55233      -0.2575448        0.711016
            4861       -78.83662        90.44819        0.267692       0.1066202
            4862       -78.41186        90.40437       -1.609905        1.479671
            4863       -78.40765        91.42055       -1.142436       0.2215538
            4864       -77.59752        91.96247     -0.06067251        1.326709
            4865       -77.29394        92.43941      -0.4398369       0.7383476
            4866       -76.55903        92.72849       -1.087859      -0.6247496
            4867       -78.34523        92.01231       0.6268769      -0.7763769
